弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
653.73400,1,25,16646914,Sat Jun 13 22:12:22 2020,0,64e6b300,34034348366757893,您是没见过他杀熊熊的时候
347.32300,1,25,16777215,Sun Jun 14 00:17:36 2020,0,eded7067,34038287736766471,真想抱起来摔死。
684.82400,1,25,16777215,Sun Jun 14 02:00:14 2020,0,779730e3,34041516063195143,食物都生产不了，枪支弹药就更不用说了，肯定要打白刃战啊
13.11700,1,25,16777215,Sun Jun 14 02:17:09 2020,0,f39e7458,34042048392200195,反你个死人头
356.47500,1,25,16777215,Sun Jun 14 02:35:39 2020,0,ac90a41d,34042630515458053,何不食肉糜
762.12700,1,25,16777215,Sun Jun 14 03:08:46 2020,0,7d0c0e6b,34043672034017285,感觉幕后黑手是这个女的，眯眯眼被她打药了
653.13700,5,25,16777215,Sun Jun 14 03:38:19 2020,0,9b83c226,34044601483395075,用书砸
788.51800,5,25,16777215,Sun Jun 14 03:41:26 2020,0,9b83c226,34044699548844037,又看见小乔了
901.74500,5,25,15138834,Sun Jun 14 03:43:59 2020,0,9b83c226,34044780050644999,跑操那个，小天才呀
1124.88100,5,25,16777215,Sun Jun 14 03:47:55 2020,0,9b83c226,34044903645249543,喝高了喝高了
390.96600,1,25,16777215,Sun Jun 14 11:01:45 2020,0,c4b3b8b5,34058551003971591,旁边还有绿树还是不饿
567.79100,1,25,16777215,Sun Jun 14 12:08:21 2020,0,962c2c28,34060645913067523,烟是本体
728.88000,1,25,16777215,Sun Jun 14 12:10:46 2020,0,962c2c28,34060721856184325,闭眼说真话
802.42600,1,25,16777215,Sun Jun 14 12:12:05 2020,0,962c2c28,34060763526070279,小黄书吧一直拿着
73.27900,1,25,16777215,Sun Jun 14 14:02:01 2020,0,8d71acb,34064221701406725,这不会是他爹吧
617.48400,1,25,16777215,Sun Jun 14 14:04:52 2020,0,c915b634,34064311378247683,养父
993.40000,1,25,16777215,Sun Jun 14 15:00:48 2020,0,aee7a3b8,34066070867804167,他这个眼睛很像山羊眼睛
982.07100,1,25,16777215,Sun Jun 14 15:05:08 2020,0,e8d15ef8,34066207179538437,一丈青大娘
42.47600,1,25,16777215,Sun Jun 14 16:23:43 2020,0,3c5a2240,34068678956810243,这不是他爸吗
1091.55800,1,25,16777215,Sun Jun 14 17:55:03 2020,0,b25d24a4,34071552310902791,推土机
1056.84700,1,25,16777215,Sun Jun 14 18:32:36 2020,0,f3a39ba7,34072733287972867,木大木大木大木大
257.69400,1,25,16777215,Sun Jun 14 21:27:33 2020,0,5760ea1b,34078236774760451,他爸是好人
770.91500,1,25,16777215,Sun Jun 14 21:41:23 2020,0,5cb6f67d,34078671943761923,天堂
114.53900,1,25,15138834,Sun Jun 14 21:57:27 2020,0,94f13278,34079177477980167,哥哥，你烟掉了
723.67000,1,25,16777215,Sun Jun 14 23:25:11 2020,0,4a5ac054,34081937168007175,打响指
749.24500,1,25,16777215,Mon Jun 15 00:47:13 2020,0,e577ac3d,34084517816827907,政治正确
1059.78800,1,25,16777215,Mon Jun 15 14:34:30 2020,0,7c570305,34110541859389447,Bgm怎么有种猫和老鼠的感觉
62.45000,1,25,16777215,Mon Jun 15 19:23:47 2020,0,175f0b60,34119642182057987,父子局
635.50900,1,25,16777215,Mon Jun 15 19:40:48 2020,0,565f2b32,34120177498980355,玩个锤子
857.78700,1,25,15138834,Mon Jun 15 20:30:26 2020,0,63f3f4b4,34121738547625991,南希夺旗赛
643.08500,1,25,16777215,Mon Jun 15 20:44:36 2020,0,da397cf1,34122184358100999,等下，有枪不用用这个？
282.66300,5,25,9033215,Mon Jun 15 23:32:22 2020,0,5e306e58,34127461575819267,潦草
463.65400,1,25,16777215,Tue Jun 16 07:25:59 2020,0,fdc4030e,34142360229642245,忘掉里希特吧
494.74400,1,25,16777215,Tue Jun 16 13:17:51 2020,0,989fcb19,34153429053997063,怪不得后期脚力那么厉害
1116.35500,1,25,16777215,Tue Jun 16 13:38:48 2020,0,989fcb19,34154088092925957,踏上历史的轨道
1203.23300,1,25,16777215,Tue Jun 16 13:43:11 2020,0,989fcb19,34154226219745285,就是你这个坏女人
652.58400,1,25,16777215,Tue Jun 16 13:53:56 2020,0,26a6b6d2,34154564475682821,去觉得学医救不了这群人的脑瘫
304.19600,1,25,16777215,Tue Jun 16 15:25:36 2020,0,6ef86a56,34157447682719751,这孩子美丽大方的没了
385.69500,1,25,16777215,Tue Jun 16 15:27:08 2020,0,6ef86a56,34157496149475331,树叶香
704.93900,1,25,16777215,Tue Jun 16 20:51:37 2020,0,da4e1a6f,34167703505207299,箭可以回收的，而且厉害的弓箭手都是近战，一边捡箭矢一边射的那种
5.83300,1,25,16777215,Wed Jun 17 00:19:46 2020,0,5da24a1,34174251317592069,阿巴
1095.11400,1,25,16777215,Wed Jun 17 14:28:22 2020,0,96a39007,34200945723179013,腹肌复制起来省力
548.44000,1,25,16777215,Wed Jun 17 15:58:50 2020,0,3fedb524,34203791873540099,孝子夺烟
551.62000,1,25,16646914,Wed Jun 17 16:00:29 2020,0,3fedb524,34203843664805893,孝子夺烟
1196.69000,1,25,16777215,Wed Jun 17 18:52:29 2020,0,c3dbd62c,34209254533496839,克隆那个人？
909.11000,1,25,16777215,Wed Jun 17 21:18:52 2020,0,e03a40a1,34213859410051075,好高深的战术他们要把敌人给累死
769.88500,1,25,16707842,Wed Jun 17 22:50:48 2020,0,88789c51,34216751326035971,老色批了
3.35200,1,25,16777215,Wed Jun 17 23:38:42 2020,0,fb0eee40,34218257859739655,杀了就没儿子了
641.69800,1,25,16777215,Thu Jun 18 06:58:03 2020,0,d214a90f,34232078695399431,盾之勇者成名录
249.57300,1,25,16777215,Thu Jun 18 10:02:57 2020,0,884d7cbd,34237895278592007,儿子，动不了手啊
610.06600,1,25,16777215,Thu Jun 18 14:28:19 2020,0,96deb084,34246242695380997,双主角?
77.69200,1,25,16777215,Thu Jun 18 16:51:37 2020,0,465fc238,34250750839750663,他爸也是星掠者之一？
299.82800,1,25,16777215,Thu Jun 18 16:53:53 2020,0,465fc238,34250822177521669,环保剑？
599.70200,1,25,16777215,Thu Jun 18 16:58:53 2020,0,465fc238,34250979396288517,信号斧准备
789.93800,1,25,16777215,Thu Jun 18 17:02:04 2020,0,465fc238,34251079171440643,亚兰是ghost的吗？
1032.58700,1,25,16777215,Thu Jun 18 17:06:06 2020,0,465fc238,34251206379438087,这是重击王？
1057.51600,1,25,16777215,Thu Jun 18 17:06:31 2020,0,465fc238,34251219463045123,欧拉欧拉欧拉
377.36100,1,25,16777215,Thu Jun 18 19:25:38 2020,0,bd18f915,34255595629969413,换主角了必定啊
530.03400,1,25,16777215,Thu Jun 18 21:21:09 2020,0,a67880b8,34259229477961735,红莲
358.41100,1,25,16777215,Thu Jun 18 22:20:46 2020,0,da7a035b,34261105027055619,不会种？
316.82000,1,25,16777215,Thu Jun 18 22:54:25 2020,0,5333a19b,34262163489554439,好感动
1176.52900,1,25,16707842,Thu Jun 18 22:58:29 2020,0,b110991d,34262291251724295,石——上——
373.34100,1,25,16777215,Fri Jun 19 01:04:28 2020,0,a5c41d68,34266254528741383,。。。。。。
